"@timestamp","_id","_index","_score","agent.ephemeral_id","agent.hostname","agent.id","agent.name","agent.type","agent.version","ecs.version","event.category","event.created","event.dataset","event.ingested","event.kind","event.module","event.original","event.outcome","event.timezone","event.type","fileset.name","host.architecture","host.containerized","host.hostname","host.id","host.ip","host.mac","host.name","host.os.codename","host.os.family","host.os.kernel","host.os.name","host.os.name.text","host.os.platform","host.os.type","host.os.version","http.request.method","http.request.referrer","http.response.body.bytes","http.response.status_code","http.version","input.type","log.file.path","log.level","log.offset",message,"nginx.access.remote_ip_list","process.pid","process.thread.id","related.ip","service.type","source.address","source.ip","traefik.access.user_agent.name","traefik.access.user_agent.original","traefik.access.user_agent.os_name","url.extension","url.original","url.original.text","url.path","user_agent.device.name","user_agent.name","user_agent.original","user_agent.original.text","user_agent.os.full","user_agent.os.full.text","user_agent.os.name","user_agent.os.name.text","user_agent.os.version","user_agent.version"
"Oct 11, 2022 @ 01:25:16.000",wW8lxoMB2rJvw05q7rFo,".ds-filebeat-8.3.3-2022.09.27-000001","-","1340802b-d1f7-4587-8649-47207d77ad31",vagrant,"7101e0c5-6c09-421a-8576-16c0dffbd6c2",vagrant,filebeat,"8.3.3","1.12.0",web,"Oct 11, 2022 @ 01:25:17.179","nginx.access","Oct 11, 2022 @ 01:25:18.181",event,nginx,"172.27.48.100 - - [11/Oct/2022:08:25:16 +0000] ""POST /auth_reg HTTP/1.1"" 302 46 ""http://172.27.48.102/"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:106.0) Gecko/20100101 Firefox/106.0"" ""-""",success,"+00:00",access,access,"x86_64",false,vagrant,b8dfaa1058004833be7bbd4cd6b06186,"10.0.2.15, fe80::a00:27ff:fe64:75a1, 192.168.50.2, fe80::a00:27ff:fe03:11ef, 172.18.0.1, fe80::42:9bff:fe2b:6e02, 172.17.0.1, fe80::20eb:aaff:fe1f:3afe, fe80::dce7:92ff:fea4:4245, fe80::5c08:abff:fe9c:b90f, fe80::8456:afff:fe9b:664, fe80::cc00:c1ff:fef0:eff3","02:42:9b:2b:6e:02, 02:42:d5:69:97:97, 08:00:27:03:11:ef, 08:00:27:64:75:a1, 22:eb:aa:1f:3a:fe, 5e:08:ab:9c:b9:0f, 86:56:af:9b:06:64, ce:00:c1:f0:ef:f3, de:e7:92:a4:42:45",vagrant,jammy,debian,"5.15.0-30-generic",Ubuntu,Ubuntu,ubuntu,linux,"22.04 LTS (Jammy Jellyfish)",POST,"http://172.27.48.102/",46B,302,"1.1",log,"/var/log/nginx/access.log","-","144,672","-","172.27.48.100","-","-","172.27.48.100",nginx,"172.27.48.100","172.27.48.100",Firefox,"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:106.0) Gecko/20100101 Firefox/106.0",Windows,"-","/auth_reg","/auth_reg","/auth_reg",Other,Firefox,"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:106.0) Gecko/20100101 Firefox/106.0","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:106.0) Gecko/20100101 Firefox/106.0","Windows 10","Windows 10",Windows,Windows,10,"106.0."
"Oct 11, 2022 @ 01:25:16.000",wm8lxoMB2rJvw05q7rFo,".ds-filebeat-8.3.3-2022.09.27-000001","-","1340802b-d1f7-4587-8649-47207d77ad31",vagrant,"7101e0c5-6c09-421a-8576-16c0dffbd6c2",vagrant,filebeat,"8.3.3","1.12.0",web,"Oct 11, 2022 @ 01:25:17.179","nginx.access","Oct 11, 2022 @ 01:25:18.182",event,nginx,"172.27.48.100 - - [11/Oct/2022:08:25:16 +0000] ""GET / HTTP/1.1"" 200 3024 ""http://172.27.48.102/"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:106.0) Gecko/20100101 Firefox/106.0"" ""-""",success,"+00:00",access,access,"x86_64",false,vagrant,b8dfaa1058004833be7bbd4cd6b06186,"10.0.2.15, fe80::a00:27ff:fe64:75a1, 192.168.50.2, fe80::a00:27ff:fe03:11ef, 172.18.0.1, fe80::42:9bff:fe2b:6e02, 172.17.0.1, fe80::20eb:aaff:fe1f:3afe, fe80::dce7:92ff:fea4:4245, fe80::5c08:abff:fe9c:b90f, fe80::8456:afff:fe9b:664, fe80::cc00:c1ff:fef0:eff3","02:42:9b:2b:6e:02, 02:42:d5:69:97:97, 08:00:27:03:11:ef, 08:00:27:64:75:a1, 22:eb:aa:1f:3a:fe, 5e:08:ab:9c:b9:0f, 86:56:af:9b:06:64, ce:00:c1:f0:ef:f3, de:e7:92:a4:42:45",vagrant,jammy,debian,"5.15.0-30-generic",Ubuntu,Ubuntu,ubuntu,linux,"22.04 LTS (Jammy Jellyfish)",GET,"http://172.27.48.102/",3KB,200,"1.1",log,"/var/log/nginx/access.log","-","144,863","-","172.27.48.100","-","-","172.27.48.100",nginx,"172.27.48.100","172.27.48.100",Firefox,"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:106.0) Gecko/20100101 Firefox/106.0",Windows,"-","/","/","/",Other,Firefox,"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:106.0) Gecko/20100101 Firefox/106.0","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:106.0) Gecko/20100101 Firefox/106.0","Windows 10","Windows 10",Windows,Windows,10,"106.0."
"Oct 11, 2022 @ 01:25:16.000",w28lxoMB2rJvw05q7rFo,".ds-filebeat-8.3.3-2022.09.27-000001","-","1340802b-d1f7-4587-8649-47207d77ad31",vagrant,"7101e0c5-6c09-421a-8576-16c0dffbd6c2",vagrant,filebeat,"8.3.3","1.12.0",web,"Oct 11, 2022 @ 01:25:17.179","nginx.access","Oct 11, 2022 @ 01:25:18.184",event,nginx,"172.27.48.100 - - [11/Oct/2022:08:25:16 +0000] ""GET /stylesheets/style.css HTTP/1.1"" 304 0 ""http://172.27.48.102/"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:106.0) Gecko/20100101 Firefox/106.0"" ""-""",success,"+00:00",access,access,"x86_64",false,vagrant,b8dfaa1058004833be7bbd4cd6b06186,"10.0.2.15, fe80::a00:27ff:fe64:75a1, 192.168.50.2, fe80::a00:27ff:fe03:11ef, 172.18.0.1, fe80::42:9bff:fe2b:6e02, 172.17.0.1, fe80::20eb:aaff:fe1f:3afe, fe80::dce7:92ff:fea4:4245, fe80::5c08:abff:fe9c:b90f, fe80::8456:afff:fe9b:664, fe80::cc00:c1ff:fef0:eff3","02:42:9b:2b:6e:02, 02:42:d5:69:97:97, 08:00:27:03:11:ef, 08:00:27:64:75:a1, 22:eb:aa:1f:3a:fe, 5e:08:ab:9c:b9:0f, 86:56:af:9b:06:64, ce:00:c1:f0:ef:f3, de:e7:92:a4:42:45",vagrant,jammy,debian,"5.15.0-30-generic",Ubuntu,Ubuntu,ubuntu,linux,"22.04 LTS (Jammy Jellyfish)",GET,"http://172.27.48.102/",0B,304,"1.1",log,"/var/log/nginx/access.log","-","145,047","-","172.27.48.100","-","-","172.27.48.100",nginx,"172.27.48.100","172.27.48.100",Firefox,"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:106.0) Gecko/20100101 Firefox/106.0",Windows,css,"/stylesheets/style.css","/stylesheets/style.css","/stylesheets/style.css",Other,Firefox,"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:106.0) Gecko/20100101 Firefox/106.0","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:106.0) Gecko/20100101 Firefox/106.0","Windows 10","Windows 10",Windows,Windows,10,"106.0."
"Oct 11, 2022 @ 01:25:04.000",vm8lxoMB2rJvw05q6rGI,".ds-filebeat-8.3.3-2022.09.27-000001","-","1340802b-d1f7-4587-8649-47207d77ad31",vagrant,"7101e0c5-6c09-421a-8576-16c0dffbd6c2",vagrant,filebeat,"8.3.3","1.12.0",web,"Oct 11, 2022 @ 01:25:16.172","nginx.access","Oct 11, 2022 @ 01:25:17.182",event,nginx,"172.27.48.100 - - [11/Oct/2022:08:25:04 +0000] ""POST /auth_reg HTTP/1.1"" 302 46 ""http://172.27.48.102/"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:106.0) Gecko/20100101 Firefox/106.0"" ""-""",success,"+00:00",access,access,"x86_64",false,vagrant,b8dfaa1058004833be7bbd4cd6b06186,"10.0.2.15, fe80::a00:27ff:fe64:75a1, 192.168.50.2, fe80::a00:27ff:fe03:11ef, 172.18.0.1, fe80::42:9bff:fe2b:6e02, 172.17.0.1, fe80::20eb:aaff:fe1f:3afe, fe80::dce7:92ff:fea4:4245, fe80::5c08:abff:fe9c:b90f, fe80::8456:afff:fe9b:664, fe80::cc00:c1ff:fef0:eff3","02:42:9b:2b:6e:02, 02:42:d5:69:97:97, 08:00:27:03:11:ef, 08:00:27:64:75:a1, 22:eb:aa:1f:3a:fe, 5e:08:ab:9c:b9:0f, 86:56:af:9b:06:64, ce:00:c1:f0:ef:f3, de:e7:92:a4:42:45",vagrant,jammy,debian,"5.15.0-30-generic",Ubuntu,Ubuntu,ubuntu,linux,"22.04 LTS (Jammy Jellyfish)",POST,"http://172.27.48.102/",46B,302,"1.1",log,"/var/log/nginx/access.log","-","144,095","-","172.27.48.100","-","-","172.27.48.100",nginx,"172.27.48.100","172.27.48.100",Firefox,"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:106.0) Gecko/20100101 Firefox/106.0",Windows,"-","/auth_reg","/auth_reg","/auth_reg",Other,Firefox,"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:106.0) Gecko/20100101 Firefox/106.0","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:106.0) Gecko/20100101 Firefox/106.0","Windows 10","Windows 10",Windows,Windows,10,"106.0."
"Oct 11, 2022 @ 01:25:04.000",v28lxoMB2rJvw05q6rGI,".ds-filebeat-8.3.3-2022.09.27-000001","-","1340802b-d1f7-4587-8649-47207d77ad31",vagrant,"7101e0c5-6c09-421a-8576-16c0dffbd6c2",vagrant,filebeat,"8.3.3","1.12.0",web,"Oct 11, 2022 @ 01:25:16.172","nginx.access","Oct 11, 2022 @ 01:25:17.190",event,nginx,"172.27.48.100 - - [11/Oct/2022:08:25:04 +0000] ""GET / HTTP/1.1"" 200 3024 ""http://172.27.48.102/"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:106.0) Gecko/20100101 Firefox/106.0"" ""-""",success,"+00:00",access,access,"x86_64",false,vagrant,b8dfaa1058004833be7bbd4cd6b06186,"10.0.2.15, fe80::a00:27ff:fe64:75a1, 192.168.50.2, fe80::a00:27ff:fe03:11ef, 172.18.0.1, fe80::42:9bff:fe2b:6e02, 172.17.0.1, fe80::20eb:aaff:fe1f:3afe, fe80::dce7:92ff:fea4:4245, fe80::5c08:abff:fe9c:b90f, fe80::8456:afff:fe9b:664, fe80::cc00:c1ff:fef0:eff3","02:42:9b:2b:6e:02, 02:42:d5:69:97:97, 08:00:27:03:11:ef, 08:00:27:64:75:a1, 22:eb:aa:1f:3a:fe, 5e:08:ab:9c:b9:0f, 86:56:af:9b:06:64, ce:00:c1:f0:ef:f3, de:e7:92:a4:42:45",vagrant,jammy,debian,"5.15.0-30-generic",Ubuntu,Ubuntu,ubuntu,linux,"22.04 LTS (Jammy Jellyfish)",GET,"http://172.27.48.102/",3KB,200,"1.1",log,"/var/log/nginx/access.log","-","144,286","-","172.27.48.100","-","-","172.27.48.100",nginx,"172.27.48.100","172.27.48.100",Firefox,"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:106.0) Gecko/20100101 Firefox/106.0",Windows,"-","/","/","/",Other,Firefox,"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:106.0) Gecko/20100101 Firefox/106.0","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:106.0) Gecko/20100101 Firefox/106.0","Windows 10","Windows 10",Windows,Windows,10,"106.0."
"Oct 11, 2022 @ 01:25:04.000",wG8lxoMB2rJvw05q6rGI,".ds-filebeat-8.3.3-2022.09.27-000001","-","1340802b-d1f7-4587-8649-47207d77ad31",vagrant,"7101e0c5-6c09-421a-8576-16c0dffbd6c2",vagrant,filebeat,"8.3.3","1.12.0",web,"Oct 11, 2022 @ 01:25:16.172","nginx.access","Oct 11, 2022 @ 01:25:17.191",event,nginx,"172.27.48.100 - - [11/Oct/2022:08:25:04 +0000] ""GET /stylesheets/style.css HTTP/1.1"" 304 0 ""http://172.27.48.102/"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:106.0) Gecko/20100101 Firefox/106.0"" ""-""",success,"+00:00",access,access,"x86_64",false,vagrant,b8dfaa1058004833be7bbd4cd6b06186,"10.0.2.15, fe80::a00:27ff:fe64:75a1, 192.168.50.2, fe80::a00:27ff:fe03:11ef, 172.18.0.1, fe80::42:9bff:fe2b:6e02, 172.17.0.1, fe80::20eb:aaff:fe1f:3afe, fe80::dce7:92ff:fea4:4245, fe80::5c08:abff:fe9c:b90f, fe80::8456:afff:fe9b:664, fe80::cc00:c1ff:fef0:eff3","02:42:9b:2b:6e:02, 02:42:d5:69:97:97, 08:00:27:03:11:ef, 08:00:27:64:75:a1, 22:eb:aa:1f:3a:fe, 5e:08:ab:9c:b9:0f, 86:56:af:9b:06:64, ce:00:c1:f0:ef:f3, de:e7:92:a4:42:45",vagrant,jammy,debian,"5.15.0-30-generic",Ubuntu,Ubuntu,ubuntu,linux,"22.04 LTS (Jammy Jellyfish)",GET,"http://172.27.48.102/",0B,304,"1.1",log,"/var/log/nginx/access.log","-","144,470","-","172.27.48.100","-","-","172.27.48.100",nginx,"172.27.48.100","172.27.48.100",Firefox,"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:106.0) Gecko/20100101 Firefox/106.0",Windows,css,"/stylesheets/style.css","/stylesheets/style.css","/stylesheets/style.css",Other,Firefox,"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:106.0) Gecko/20100101 Firefox/106.0","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:106.0) Gecko/20100101 Firefox/106.0","Windows 10","Windows 10",Windows,Windows,10,"106.0."
"Oct 11, 2022 @ 01:24:50.000",am8lxoMB2rJvw05qi7Gc,".ds-filebeat-8.3.3-2022.09.27-000001","-","1340802b-d1f7-4587-8649-47207d77ad31",vagrant,"7101e0c5-6c09-421a-8576-16c0dffbd6c2",vagrant,filebeat,"8.3.3","1.12.0",web,"Oct 11, 2022 @ 01:24:51.886","nginx.access","Oct 11, 2022 @ 01:24:52.888",event,nginx,"172.27.48.100 - - [11/Oct/2022:08:24:50 +0000] ""POST /auth_login HTTP/1.1"" 302 46 ""http://172.27.48.102/"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:106.0) Gecko/20100101 Firefox/106.0"" ""-""",success,"+00:00",access,access,"x86_64",false,vagrant,b8dfaa1058004833be7bbd4cd6b06186,"10.0.2.15, fe80::a00:27ff:fe64:75a1, 192.168.50.2, fe80::a00:27ff:fe03:11ef, 172.18.0.1, fe80::42:9bff:fe2b:6e02, 172.17.0.1, fe80::20eb:aaff:fe1f:3afe, fe80::dce7:92ff:fea4:4245, fe80::5c08:abff:fe9c:b90f, fe80::8456:afff:fe9b:664, fe80::cc00:c1ff:fef0:eff3","02:42:9b:2b:6e:02, 02:42:d5:69:97:97, 08:00:27:03:11:ef, 08:00:27:64:75:a1, 22:eb:aa:1f:3a:fe, 5e:08:ab:9c:b9:0f, 86:56:af:9b:06:64, ce:00:c1:f0:ef:f3, de:e7:92:a4:42:45",vagrant,jammy,debian,"5.15.0-30-generic",Ubuntu,Ubuntu,ubuntu,linux,"22.04 LTS (Jammy Jellyfish)",POST,"http://172.27.48.102/",46B,302,"1.1",log,"/var/log/nginx/access.log","-","143,516","-","172.27.48.100","-","-","172.27.48.100",nginx,"172.27.48.100","172.27.48.100",Firefox,"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:106.0) Gecko/20100101 Firefox/106.0",Windows,"-","/auth_login","/auth_login","/auth_login",Other,Firefox,"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:106.0) Gecko/20100101 Firefox/106.0","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:106.0) Gecko/20100101 Firefox/106.0","Windows 10","Windows 10",Windows,Windows,10,"106.0."
"Oct 11, 2022 @ 01:24:50.000",a28lxoMB2rJvw05qi7Gc,".ds-filebeat-8.3.3-2022.09.27-000001","-","1340802b-d1f7-4587-8649-47207d77ad31",vagrant,"7101e0c5-6c09-421a-8576-16c0dffbd6c2",vagrant,filebeat,"8.3.3","1.12.0",web,"Oct 11, 2022 @ 01:24:51.886","nginx.access","Oct 11, 2022 @ 01:24:52.891",event,nginx,"172.27.48.100 - - [11/Oct/2022:08:24:50 +0000] ""GET / HTTP/1.1"" 200 3001 ""http://172.27.48.102/"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:106.0) Gecko/20100101 Firefox/106.0"" ""-""",success,"+00:00",access,access,"x86_64",false,vagrant,b8dfaa1058004833be7bbd4cd6b06186,"10.0.2.15, fe80::a00:27ff:fe64:75a1, 192.168.50.2, fe80::a00:27ff:fe03:11ef, 172.18.0.1, fe80::42:9bff:fe2b:6e02, 172.17.0.1, fe80::20eb:aaff:fe1f:3afe, fe80::dce7:92ff:fea4:4245, fe80::5c08:abff:fe9c:b90f, fe80::8456:afff:fe9b:664, fe80::cc00:c1ff:fef0:eff3","02:42:9b:2b:6e:02, 02:42:d5:69:97:97, 08:00:27:03:11:ef, 08:00:27:64:75:a1, 22:eb:aa:1f:3a:fe, 5e:08:ab:9c:b9:0f, 86:56:af:9b:06:64, ce:00:c1:f0:ef:f3, de:e7:92:a4:42:45",vagrant,jammy,debian,"5.15.0-30-generic",Ubuntu,Ubuntu,ubuntu,linux,"22.04 LTS (Jammy Jellyfish)",GET,"http://172.27.48.102/","2.9KB",200,"1.1",log,"/var/log/nginx/access.log","-","143,709","-","172.27.48.100","-","-","172.27.48.100",nginx,"172.27.48.100","172.27.48.100",Firefox,"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:106.0) Gecko/20100101 Firefox/106.0",Windows,"-","/","/","/",Other,Firefox,"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:106.0) Gecko/20100101 Firefox/106.0","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:106.0) Gecko/20100101 Firefox/106.0","Windows 10","Windows 10",Windows,Windows,10,"106.0."
"Oct 11, 2022 @ 01:24:50.000",bG8lxoMB2rJvw05qi7Gc,".ds-filebeat-8.3.3-2022.09.27-000001","-","1340802b-d1f7-4587-8649-47207d77ad31",vagrant,"7101e0c5-6c09-421a-8576-16c0dffbd6c2",vagrant,filebeat,"8.3.3","1.12.0",web,"Oct 11, 2022 @ 01:24:51.886","nginx.access","Oct 11, 2022 @ 01:24:52.891",event,nginx,"172.27.48.100 - - [11/Oct/2022:08:24:50 +0000] ""GET /stylesheets/style.css HTTP/1.1"" 304 0 ""http://172.27.48.102/"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:106.0) Gecko/20100101 Firefox/106.0"" ""-""",success,"+00:00",access,access,"x86_64",false,vagrant,b8dfaa1058004833be7bbd4cd6b06186,"10.0.2.15, fe80::a00:27ff:fe64:75a1, 192.168.50.2, fe80::a00:27ff:fe03:11ef, 172.18.0.1, fe80::42:9bff:fe2b:6e02, 172.17.0.1, fe80::20eb:aaff:fe1f:3afe, fe80::dce7:92ff:fea4:4245, fe80::5c08:abff:fe9c:b90f, fe80::8456:afff:fe9b:664, fe80::cc00:c1ff:fef0:eff3","02:42:9b:2b:6e:02, 02:42:d5:69:97:97, 08:00:27:03:11:ef, 08:00:27:64:75:a1, 22:eb:aa:1f:3a:fe, 5e:08:ab:9c:b9:0f, 86:56:af:9b:06:64, ce:00:c1:f0:ef:f3, de:e7:92:a4:42:45",vagrant,jammy,debian,"5.15.0-30-generic",Ubuntu,Ubuntu,ubuntu,linux,"22.04 LTS (Jammy Jellyfish)",GET,"http://172.27.48.102/",0B,304,"1.1",log,"/var/log/nginx/access.log","-","143,893","-","172.27.48.100","-","-","172.27.48.100",nginx,"172.27.48.100","172.27.48.100",Firefox,"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:106.0) Gecko/20100101 Firefox/106.0",Windows,css,"/stylesheets/style.css","/stylesheets/style.css","/stylesheets/style.css",Other,Firefox,"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:106.0) Gecko/20100101 Firefox/106.0","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:106.0) Gecko/20100101 Firefox/106.0","Windows 10","Windows 10",Windows,Windows,10,"106.0."
"Oct 11, 2022 @ 01:24:44.000",MG8lxoMB2rJvw05qcLFC,".ds-filebeat-8.3.3-2022.09.27-000001","-","1340802b-d1f7-4587-8649-47207d77ad31",vagrant,"7101e0c5-6c09-421a-8576-16c0dffbd6c2",vagrant,filebeat,"8.3.3","1.12.0",web,"Oct 11, 2022 @ 01:24:44.881","nginx.access","Oct 11, 2022 @ 01:24:45.887",event,nginx,"172.27.48.100 - - [11/Oct/2022:08:24:44 +0000] ""GET /logout HTTP/1.1"" 302 46 ""http://172.27.48.102/home"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:106.0) Gecko/20100101 Firefox/106.0"" ""-""",success,"+00:00",access,access,"x86_64",false,vagrant,b8dfaa1058004833be7bbd4cd6b06186,"10.0.2.15, fe80::a00:27ff:fe64:75a1, 192.168.50.2, fe80::a00:27ff:fe03:11ef, 172.18.0.1, fe80::42:9bff:fe2b:6e02, 172.17.0.1, fe80::20eb:aaff:fe1f:3afe, fe80::dce7:92ff:fea4:4245, fe80::5c08:abff:fe9c:b90f, fe80::8456:afff:fe9b:664, fe80::cc00:c1ff:fef0:eff3","02:42:9b:2b:6e:02, 02:42:d5:69:97:97, 08:00:27:03:11:ef, 08:00:27:64:75:a1, 22:eb:aa:1f:3a:fe, 5e:08:ab:9c:b9:0f, 86:56:af:9b:06:64, ce:00:c1:f0:ef:f3, de:e7:92:a4:42:45",vagrant,jammy,debian,"5.15.0-30-generic",Ubuntu,Ubuntu,ubuntu,linux,"22.04 LTS (Jammy Jellyfish)",GET,"http://172.27.48.102/home",46B,302,"1.1",log,"/var/log/nginx/access.log","-","142,934","-","172.27.48.100","-","-","172.27.48.100",nginx,"172.27.48.100","172.27.48.100",Firefox,"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:106.0) Gecko/20100101 Firefox/106.0",Windows,"-","/logout","/logout","/logout",Other,Firefox,"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:106.0) Gecko/20100101 Firefox/106.0","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:106.0) Gecko/20100101 Firefox/106.0","Windows 10","Windows 10",Windows,Windows,10,"106.0."
"Oct 11, 2022 @ 01:24:44.000",MW8lxoMB2rJvw05qcLFC,".ds-filebeat-8.3.3-2022.09.27-000001","-","1340802b-d1f7-4587-8649-47207d77ad31",vagrant,"7101e0c5-6c09-421a-8576-16c0dffbd6c2",vagrant,filebeat,"8.3.3","1.12.0",web,"Oct 11, 2022 @ 01:24:44.881","nginx.access","Oct 11, 2022 @ 01:24:45.888",event,nginx,"172.27.48.100 - - [11/Oct/2022:08:24:44 +0000] ""GET / HTTP/1.1"" 200 2922 ""http://172.27.48.102/home"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:106.0) Gecko/20100101 Firefox/106.0"" ""-""",success,"+00:00",access,access,"x86_64",false,vagrant,b8dfaa1058004833be7bbd4cd6b06186,"10.0.2.15, fe80::a00:27ff:fe64:75a1, 192.168.50.2, fe80::a00:27ff:fe03:11ef, 172.18.0.1, fe80::42:9bff:fe2b:6e02, 172.17.0.1, fe80::20eb:aaff:fe1f:3afe, fe80::dce7:92ff:fea4:4245, fe80::5c08:abff:fe9c:b90f, fe80::8456:afff:fe9b:664, fe80::cc00:c1ff:fef0:eff3","02:42:9b:2b:6e:02, 02:42:d5:69:97:97, 08:00:27:03:11:ef, 08:00:27:64:75:a1, 22:eb:aa:1f:3a:fe, 5e:08:ab:9c:b9:0f, 86:56:af:9b:06:64, ce:00:c1:f0:ef:f3, de:e7:92:a4:42:45",vagrant,jammy,debian,"5.15.0-30-generic",Ubuntu,Ubuntu,ubuntu,linux,"22.04 LTS (Jammy Jellyfish)",GET,"http://172.27.48.102/home","2.9KB",200,"1.1",log,"/var/log/nginx/access.log","-","143,126","-","172.27.48.100","-","-","172.27.48.100",nginx,"172.27.48.100","172.27.48.100",Firefox,"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:106.0) Gecko/20100101 Firefox/106.0",Windows,"-","/","/","/",Other,Firefox,"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:106.0) Gecko/20100101 Firefox/106.0","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:106.0) Gecko/20100101 Firefox/106.0","Windows 10","Windows 10",Windows,Windows,10,"106.0."
"Oct 11, 2022 @ 01:24:44.000",Mm8lxoMB2rJvw05qcLFC,".ds-filebeat-8.3.3-2022.09.27-000001","-","1340802b-d1f7-4587-8649-47207d77ad31",vagrant,"7101e0c5-6c09-421a-8576-16c0dffbd6c2",vagrant,filebeat,"8.3.3","1.12.0",web,"Oct 11, 2022 @ 01:24:44.881","nginx.access","Oct 11, 2022 @ 01:24:45.889",event,nginx,"172.27.48.100 - - [11/Oct/2022:08:24:44 +0000] ""GET /stylesheets/style.css HTTP/1.1"" 304 0 ""http://172.27.48.102/"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:106.0) Gecko/20100101 Firefox/106.0"" ""-""",success,"+00:00",access,access,"x86_64",false,vagrant,b8dfaa1058004833be7bbd4cd6b06186,"10.0.2.15, fe80::a00:27ff:fe64:75a1, 192.168.50.2, fe80::a00:27ff:fe03:11ef, 172.18.0.1, fe80::42:9bff:fe2b:6e02, 172.17.0.1, fe80::20eb:aaff:fe1f:3afe, fe80::dce7:92ff:fea4:4245, fe80::5c08:abff:fe9c:b90f, fe80::8456:afff:fe9b:664, fe80::cc00:c1ff:fef0:eff3","02:42:9b:2b:6e:02, 02:42:d5:69:97:97, 08:00:27:03:11:ef, 08:00:27:64:75:a1, 22:eb:aa:1f:3a:fe, 5e:08:ab:9c:b9:0f, 86:56:af:9b:06:64, ce:00:c1:f0:ef:f3, de:e7:92:a4:42:45",vagrant,jammy,debian,"5.15.0-30-generic",Ubuntu,Ubuntu,ubuntu,linux,"22.04 LTS (Jammy Jellyfish)",GET,"http://172.27.48.102/",0B,304,"1.1",log,"/var/log/nginx/access.log","-","143,314","-","172.27.48.100","-","-","172.27.48.100",nginx,"172.27.48.100","172.27.48.100",Firefox,"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:106.0) Gecko/20100101 Firefox/106.0",Windows,css,"/stylesheets/style.css","/stylesheets/style.css","/stylesheets/style.css",Other,Firefox,"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:106.0) Gecko/20100101 Firefox/106.0","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:106.0) Gecko/20100101 Firefox/106.0","Windows 10","Windows 10",Windows,Windows,10,"106.0."
