"@timestamp",message,"log.file.path","agent.hostname"
"Oct 26, 2022 @ 02:22:52.189","172.24.2.11 - - [25/Oct/2022:18:21:19 +0000] ""GET /bondage HTTP/1.1"" 404 435 ""-"" ""gobuster/3.2.0-dev""","/var/log/apache2/access.log","Web_Server"
"Oct 26, 2022 @ 02:22:52.189","172.24.2.11 - - [25/Oct/2022:18:21:19 +0000] ""GET /icon_print.php HTTP/1.1"" 404 435 ""-"" ""gobuster/3.2.0-dev""","/var/log/apache2/access.log","Web_Server"
"Oct 26, 2022 @ 02:22:52.189","172.24.2.11 - - [25/Oct/2022:18:21:19 +0000] ""GET /icon_print HTTP/1.1"" 404 435 ""-"" ""gobuster/3.2.0-dev""","/var/log/apache2/access.log","Web_Server"
"Oct 26, 2022 @ 02:22:52.189","172.24.2.11 - - [25/Oct/2022:18:21:19 +0000] ""GET /produkte HTTP/1.1"" 404 435 ""-"" ""gobuster/3.2.0-dev""","/var/log/apache2/access.log","Web_Server"
"Oct 26, 2022 @ 02:22:52.189","172.24.2.11 - - [25/Oct/2022:18:21:19 +0000] ""GET /webhosting HTTP/1.1"" 404 435 ""-"" ""gobuster/3.2.0-dev""","/var/log/apache2/access.log","Web_Server"
"Oct 26, 2022 @ 02:22:50.924","172.24.2.11 - - [25/Oct/2022:18:21:19 +0000] ""GET /webhosting.php HTTP/1.1"" 404 435 ""-"" ""gobuster/3.2.0-dev""","/var/log/apache2/access.log","Web_Server"
"Oct 26, 2022 @ 02:22:50.924","172.24.2.11 - - [25/Oct/2022:18:21:19 +0000] ""GET /pm.php HTTP/1.1"" 404 435 ""-"" ""gobuster/3.2.0-dev""","/var/log/apache2/access.log","Web_Server"
"Oct 26, 2022 @ 02:22:50.923","172.24.2.11 - - [25/Oct/2022:18:21:18 +0000] ""GET /Z.php HTTP/1.1"" 404 435 ""-"" ""gobuster/3.2.0-dev""","/var/log/apache2/access.log","Web_Server"
"Oct 26, 2022 @ 02:22:50.923","172.24.2.11 - - [25/Oct/2022:18:21:19 +0000] ""GET /phoenix.php HTTP/1.1"" 404 435 ""-"" ""gobuster/3.2.0-dev""","/var/log/apache2/access.log","Web_Server"
"Oct 26, 2022 @ 02:22:50.923","172.24.2.11 - - [25/Oct/2022:18:21:19 +0000] ""GET /318.php HTTP/1.1"" 404 435 ""-"" ""gobuster/3.2.0-dev""","/var/log/apache2/access.log","Web_Server"
